,0,1
78,9958294630,"{'y': np.float64(3709971.4052182003), 'x': np.float64(369358.6498269793), 'street_count': np.int64(3), 'lon': np.float64(133.593231), 'lat': np.float64(33.5213439)}"
79,295337110,"{'y': np.float64(3709848.6136405696), 'x': np.float64(369058.03975221206), 'street_count': np.int64(3), 'lon': np.float64(133.5900128), 'lat': np.float64(33.5201999)}"
80,4211509236,"{'y': np.float64(3709848.993336035), 'x': np.float64(369051.3195316419), 'street_count': np.int64(4), 'lon': np.float64(133.5899404), 'lat': np.float64(33.5202025)}"
81,295337156,"{'y': np.float64(3709779.458388035), 'x': np.float64(369064.2803657878), 'street_count': np.int64(3), 'lon': np.float64(133.5900901), 'lat': np.float64(33.5195771)}"
82,1924070658,"{'y': np.float64(3709773.246691511), 'x': np.float64(369044.7813560554), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5898811), 'lat': np.float64(33.5195187)}"
83,1556711980,"{'y': np.float64(3709786.0967364777), 'x': np.float64(369121.7596371576), 'street_count': np.int64(3), 'lon': np.float64(133.5907079), 'lat': np.float64(33.519644)}"
84,1924070920,"{'y': np.float64(3710945.1661722176), 'x': np.float64(368542.14695815323), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.584298), 'lat': np.float64(33.530024)}"
85,1924070926,"{'y': np.float64(3710959.749243971), 'x': np.float64(368575.51405096345), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5846551), 'lat': np.float64(33.5301596)}"
86,1924070688,"{'y': np.float64(3709827.1077811825), 'x': np.float64(369875.81932874164), 'street_count': np.int64(3), 'lon': np.float64(133.5988195), 'lat': np.float64(33.5201059)}"
87,1924070685,"{'y': np.float64(3709817.8064399306), 'x': np.float64(369882.95783261786), 'street_count': np.int64(3), 'lon': np.float64(133.5988977), 'lat': np.float64(33.5200229)}"
88,305552409,"{'y': np.float64(3709842.844936847), 'x': np.float64(369899.6263678441), 'highway': 'traffic_signals', 'street_count': np.int64(4), 'lon': np.float64(133.5990735), 'lat': np.float64(33.5202507)}"
89,1924070693,"{'y': np.float64(3709843.994460372), 'x': np.float64(369909.767074971), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.5991825), 'lat': np.float64(33.5202623)}"
90,1924070692,"{'y': np.float64(3709841.7841535783), 'x': np.float64(369891.94848396664), 'highway': 'crossing', 'street_count': np.int64(4), 'lon': np.float64(133.598991), 'lat': np.float64(33.5202402)}"
91,1556712172,"{'y': np.float64(3710003.7644204553), 'x': np.float64(369923.46161857626), 'street_count': np.int64(4), 'lon': np.float64(133.5993067), 'lat': np.float64(33.5217046)}"
92,1924070770,"{'y': np.float64(3710267.606924537), 'x': np.float64(370116.2176547515), 'street_count': np.int64(3), 'lon': np.float64(133.6013435), 'lat': np.float64(33.5241071)}"
93,807637512,"{'y': np.float64(3709812.240377486), 'x': np.float64(369254.6070906274), 'street_count': np.int64(3), 'lon': np.float64(133.5921342), 'lat': np.float64(33.519896)}"
94,1556712984,"{'y': np.float64(3710460.1172850016), 'x': np.float64(369829.930124276), 'street_count': np.int64(3), 'lon': np.float64(133.5982334), 'lat': np.float64(33.5258081)}"
95,1556713106,"{'y': np.float64(3710515.955474561), 'x': np.float64(369202.17623250943), 'street_count': np.int64(3), 'lon': np.float64(133.5914669), 'lat': np.float64(33.5262349)}"
96,307962826,"{'y': np.float64(3710696.599014386), 'x': np.float64(369980.7180064139), 'street_count': np.int64(4), 'lon': np.float64(133.5998224), 'lat': np.float64(33.5279588)}"
97,1430659356,"{'y': np.float64(3710807.1479167), 'x': np.float64(369947.7883475487), 'street_count': np.int64(3), 'lon': np.float64(133.5994518), 'lat': np.float64(33.5289516)}"
98,1430659327,"{'y': np.float64(3710503.432462703), 'x': np.float64(370050.28195309284), 'street_count': np.int64(3), 'lon': np.float64(133.6005994), 'lat': np.float64(33.5262255)}"
99,1556516762,"{'y': np.float64(3710718.925083939), 'x': np.float64(370070.18718901154), 'street_count': np.int64(4), 'lon': np.float64(133.6007824), 'lat': np.float64(33.528171)}"
100,307975547,"{'y': np.float64(3710719.9697779436), 'x': np.float64(367245.02765771805), 'street_count': np.int64(3), 'lon': np.float64(133.5703662), 'lat': np.float64(33.527833)}"
101,5555349914,"{'y': np.float64(3710724.697170147), 'x': np.float64(367248.0372658026), 'street_count': np.int64(4), 'lon': np.float64(133.5703979), 'lat': np.float64(33.527876)}"
102,1556713409,"{'y': np.float64(3710728.9933482506), 'x': np.float64(367222.7947315603), 'street_count': np.int64(3), 'lon': np.float64(133.5701255), 'lat': np.float64(33.5279116)}"
103,1556713309,"{'y': np.float64(3710619.6854738966), 'x': np.float64(367327.46522717655), 'street_count': np.int64(3), 'lon': np.float64(133.5712686), 'lat': np.float64(33.526939)}"
104,307975554,"{'y': np.float64(3710130.782164579), 'x': np.float64(367452.69046118483), 'street_count': np.int64(3), 'lon': np.float64(133.5726892), 'lat': np.float64(33.5225462)}"
105,1556712306,"{'y': np.float64(3710236.8858370776), 'x': np.float64(367417.9051572801), 'street_count': np.int64(4), 'lon': np.float64(133.572299), 'lat': np.float64(33.5234986)}"
106,5555349925,"{'y': np.float64(3710134.344169274), 'x': np.float64(367456.5758400806), 'street_count': np.int64(4), 'lon': np.float64(133.5727305), 'lat': np.float64(33.5225788)}"
107,1556712173,"{'y': np.float64(3710057.0401033717), 'x': np.float64(367474.60121825937), 'street_count': np.int64(4), 'lon': np.float64(133.572936), 'lat': np.float64(33.521884)}"
108,307975567,"{'y': np.float64(3709812.3809764786), 'x': np.float64(367487.8725069965), 'street_count': np.int64(3), 'lon': np.float64(133.5731151), 'lat': np.float64(33.5196796)}"
109,3233784726,"{'y': np.float64(3709666.9477793667), 'x': np.float64(367566.4674363282), 'street_count': np.int64(3), 'lon': np.float64(133.5739827), 'lat': np.float64(33.518378)}"
110,1556711892,"{'y': np.float64(3709769.547502421), 'x': np.float64(367540.4649335686), 'street_count': np.int64(3), 'lon': np.float64(133.5736876), 'lat': np.float64(33.5192999)}"
111,307976553,"{'y': np.float64(3709029.2189129656), 'x': np.float64(367582.53392044746), 'street_count': np.int64(4), 'lon': np.float64(133.57425), 'lat': np.float64(33.5126297)}"
112,1442210998,"{'y': np.float64(3709116.920100369), 'x': np.float64(367541.4882330737), 'street_count': np.int64(4), 'lon': np.float64(133.5737952), 'lat': np.float64(33.5134154)}"
113,1442210994,"{'y': np.float64(3708922.7594339745), 'x': np.float64(367636.8399080556), 'street_count': np.int64(3), 'lon': np.float64(133.5748503), 'lat': np.float64(33.5116765)}"
114,1556711444,"{'y': np.float64(3709159.808905051), 'x': np.float64(367766.5971753405), 'street_count': np.int64(3), 'lon': np.float64(133.576212), 'lat': np.float64(33.51383)}"
115,1556711376,"{'y': np.float64(3708748.9954141625), 'x': np.float64(367296.544559011), 'street_count': np.int64(3), 'lon': np.float64(133.5712131), 'lat': np.float64(33.5100675)}"
116,307976555,"{'y': np.float64(3709345.5526773226), 'x': np.float64(368039.8403151212), 'street_count': np.int64(3), 'lon': np.float64(133.5791259), 'lat': np.float64(33.5155386)}"
117,1556711518,"{'y': np.float64(3709398.01330727), 'x': np.float64(368119.7905846013), 'street_count': np.int64(3), 'lon': np.float64(133.5799788), 'lat': np.float64(33.5160215)}"
118,1556711484,"{'y': np.float64(3709327.041286819), 'x': np.float64(368009.9988938765), 'street_count': np.int64(3), 'lon': np.float64(133.5788074), 'lat': np.float64(33.515368)}"
119,1442211092,"{'y': np.float64(3709519.8272447623), 'x': np.float64(368072.1767979184), 'street_count': np.int64(3), 'lon': np.float64(133.5794483), 'lat': np.float64(33.517114)}"
120,307976561,"{'y': np.float64(3709581.8150021886), 'x': np.float64(368549.7906511681), 'street_count': np.int64(3), 'lon': np.float64(133.5845806), 'lat': np.float64(33.5177318)}"
121,5524184453,"{'y': np.float64(3709587.6090454147), 'x': np.float64(368565.68969151494), 'street_count': np.int64(3), 'lon': np.float64(133.5847509), 'lat': np.float64(33.517786)}"
122,1556711631,"{'y': np.float64(3709561.502901486), 'x': np.float64(368486.01043342066), 'street_count': np.int64(3), 'lon': np.float64(133.583897), 'lat': np.float64(33.5175408)}"
123,5505912851,"{'y': np.float64(3709559.6828940883), 'x': np.float64(368558.4251864018), 'street_count': np.int64(3), 'lon': np.float64(133.5846768), 'lat': np.float64(33.5175333)}"
124,307976566,"{'y': np.float64(3709756.5468892604), 'x': np.float64(368993.2310067413), 'street_count': np.int64(3), 'lon': np.float64(133.5893286), 'lat': np.float64(33.5193618)}"
125,1924070657,"{'y': np.float64(3709769.5444100727), 'x': np.float64(369033.22161263553), 'highway': 'traffic_signals', 'street_count': np.int64(4), 'lon': np.float64(133.5897572), 'lat': np.float64(33.5194839)}"
126,1556711889,"{'y': np.float64(3709746.940277628), 'x': np.float64(368967.31326097256), 'street_count': np.int64(3), 'lon': np.float64(133.589051), 'lat': np.float64(33.519272)}"
127,8234975524,"{'y': np.float64(3709764.836591466), 'x': np.float64(368990.39903391345), 'street_count': np.int64(3), 'lon': np.float64(133.5892969), 'lat': np.float64(33.5194362)}"
128,308120893,"{'y': np.float64(3710603.6953956354), 'x': np.float64(368524.1938043493), 'street_count': np.int64(3), 'lon': np.float64(133.5841549), 'lat': np.float64(33.5269428)}"
129,308120900,"{'y': np.float64(3710700.086377375), 'x': np.float64(368476.7362470586), 'street_count': np.int64(4), 'lon': np.float64(133.5836298), 'lat': np.float64(33.5278061)}"
130,5463483284,"{'y': np.float64(3710426.107154525), 'x': np.float64(368741.18644939805), 'street_count': np.int64(3), 'lon': np.float64(133.5865171), 'lat': np.float64(33.5253682)}"
131,5463483866,"{'y': np.float64(3710447.8777261586), 'x': np.float64(368342.21038964414), 'street_count': np.int64(4), 'lon': np.float64(133.5822186), 'lat': np.float64(33.5255154)}"
132,5463483246,"{'y': np.float64(3710768.7492219103), 'x': np.float64(368488.7363960132), 'street_count': np.int64(3), 'lon': np.float64(133.5837489), 'lat': np.float64(33.5284267)}"
133,5463483276,"{'y': np.float64(3710542.636758237), 'x': np.float64(368671.7821473263), 'street_count': np.int64(3), 'lon': np.float64(133.5857528), 'lat': np.float64(33.5264104)}"
134,308120904,"{'y': np.float64(3710706.0494830105), 'x': np.float64(368356.0497588938), 'street_count': np.int64(4), 'lon': np.float64(133.5823296), 'lat': np.float64(33.527845)}"
135,5463483853,"{'y': np.float64(3710715.3009099807), 'x': np.float64(368274.7911877918), 'street_count': np.int64(3), 'lon': np.float64(133.5814534), 'lat': np.float64(33.5279184)}"
136,308121138,"{'y': np.float64(3710751.9227142083), 'x': np.float64(368031.66712504736), 'street_count': np.int64(3), 'lon': np.float64(133.5788305), 'lat': np.float64(33.5282186)}"
137,5463483855,"{'y': np.float64(3710727.7958845147), 'x': np.float64(368291.29109687475), 'street_count': np.int64(3), 'lon': np.float64(133.5816292), 'lat': np.float64(33.5280331)}"
