#number,Node1,Node2,Length,Width
1147,719,930,114.0,3
1148,720,930,29.0,3
1149,720,933,11.0,3
1150,720,929,111.0,3
1151,721,722,78.0,3
1152,721,723,24.0,3
1153,722,730,17.0,3
1154,722,731,22.0,3
1155,723,732,6.0,3
1156,723,731,77.0,3
1157,724,737,29.0,3
1158,724,749,5.0,3
1159,725,736,34.0,3
1160,725,729,70.0,3
1161,726,1079,40.0,3
1162,727,739,43.0,3
1163,727,740,30.0,3
1164,728,739,43.0,3
1165,728,744,31.0,3
1166,728,745,18.0,3
1167,729,737,37.0,3
1168,730,1041,46.0,3
1169,731,742,6.0,3
1170,732,733,44.0,3
1171,732,734,24.0,3
1172,733,742,33.0,3
1173,733,918,23.0,3
1174,734,1040,6.0,3
1175,734,918,44.0,3
1176,736,737,72.0,3
1177,736,738,35.0,3
1178,738,749,72.0,3
1179,738,749,140.0,3
1180,739,1075,24.0,3
1181,740,741,42.0,3
1182,740,1076,35.0,3
1183,741,742,5.0,3
1184,741,743,40.0,3
1185,743,1034,31.0,3
1186,743,913,53.0,3
1187,744,754,42.0,3
1188,744,1033,41.0,3
1189,746,747,85.0,3
1190,746,748,248.0,3
1191,747,748,148.0,3
1192,750,751,11.0,3
1193,751,1075,19.0,3
1194,751,1074,39.0,3
1195,752,820,28.0,3
1196,752,821,156.0,3
1197,752,762,144.0,3
1198,753,822,5.0,3
1199,754,755,29.0,3
1200,755,757,120.0,3
1201,755,1073,23.0,3
1202,756,821,25.0,3
1203,756,819,147.0,3
1204,757,758,44.0,3
1205,758,1072,38.0,3
1206,758,1073,56.0,3
1207,759,1030,23.0,3
1208,760,761,80.0,3
1209,760,762,59.0,3
1210,761,763,30.0,3
1211,761,769,64.0,3
1212,762,763,68.0,3
1213,763,770,31.0,3
1214,762,819,115.0,3
1215,765,766,39.0,3
1216,765,767,180.0,3
1217,765,768,131.0,3
1218,766,768,296.0,3
1219,766,768,174.0,3
1220,769,770,62.0,3
1221,769,770,115.0,3
1222,771,1108,184.0,3
1223,771,773,304.0,3
1224,771,774,328.0,3
1225,773,1131,14.0,3
1226,773,1134,38.0,3
1227,774,1117,110.0,3
1228,774,1118,187.0,3
1229,777,778,11.0,3
1230,777,781,32.0,3
1231,778,779,75.0,3
1232,778,780,205.0,3
1233,781,1112,22.0,3
1234,781,1113,80.0,3
1235,782,783,108.0,3
1236,783,784,6.0,3
1237,783,703,35.0,3
1238,784,806,32.0,3
1239,784,803,12.0,3
1240,785,788,6.0,3
1241,785,790,12.0,3
1242,785,796,644.0,3
1243,787,788,5.0,3
1244,789,790,8.0,3
1245,789,791,61.0,3
1246,790,798,657.0,3
1247,791,799,597.0,3
1248,794,795,38.0,3
1249,794,796,7.0,3
1250,795,800,6.0,3
1251,795,801,621.0,3
1252,796,797,38.0,3
1253,796,798,15.0,3
1254,797,800,9.0,3
1255,797,806,19.0,3
1256,797,803,18.0,3
1257,798,799,6.0,3
1258,798,806,24.0,3
1259,801,894,7.0,3
1260,703,141,206.0,3
1261,141,953,18.0,3
1262,802,803,5.0,3
1263,802,804,101.0,3
1264,802,800,7.0,3
1265,804,808,48.0,3
1266,800,952,261.0,3
1267,807,809,97.0,3
1268,810,812,7.0,3
1269,811,812,38.0,3
1270,811,813,9.0,3
1271,812,946,50.0,3
1272,815,816,16.0,3
1273,817,818,17.0,3
1274,819,821,36.0,3
1275,820,823,66.0,3
1276,820,822,47.0,3
1277,822,691,96.0,3
1278,691,824,107.0,3
1279,826,827,16.0,3
1280,827,828,30.0,3
1281,827,829,22.0,3
1282,828,964,20.0,3
1283,829,956,9.0,3
1284,829,965,8.0,3
1285,830,831,53.0,3
1286,830,832,27.0,3
1287,830,833,128.0,3
1288,831,835,86.0,3
1289,831,833,81.0,3
1290,831,837,51.0,3
1291,832,834,58.0,3
1292,832,834,218.0,3
1293,833,836,51.0,3
1294,834,835,53.0,3
1295,835,838,51.0,3
1296,836,837,89.0,3
1297,837,838,86.0,3
1298,837,839,56.0,3
1299,838,840,56.0,3
1300,839,840,86.0,3
1301,839,841,41.0,3
1302,840,843,56.0,3
1303,841,842,246.0,3
1304,842,843,62.0,3
1305,842,851,76.0,3
1306,843,844,350.0,3
1307,844,848,139.0,3
1308,844,845,86.0,3
1309,845,846,139.0,3
1310,845,847,88.0,3
1311,846,848,79.0,3
1312,846,849,88.0,3
1313,846,858,133.0,3
1314,847,849,139.0,3
1315,847,850,37.0,3
1316,848,856,133.0,3
1317,848,851,357.0,3
1318,849,853,32.0,3
1319,849,859,133.0,3
1320,851,852,133.0,3
1321,852,854,225.0,3
1322,852,855,128.0,3
1323,854,856,132.0,3
1324,854,857,253.0,3
1325,856,857,122.0,3
1326,856,858,80.0,3
1327,857,860,183.0,3
1328,858,859,87.0,3
1329,859,860,137.0,3
1330,861,862,25.0,3
1331,861,863,96.0,3
1332,861,864,6.0,3
1333,862,873,35.0,3
1334,862,863,50.0,3
1335,863,872,48.0,3
1336,864,868,164.0,3
1337,864,865,24.0,3
1338,865,866,17.0,3
1339,865,867,176.0,3
1340,866,874,38.0,3
1341,866,867,136.0,3
1342,867,875,36.0,3
1343,867,876,96.0,3
1344,868,896,7.0,3
1345,868,870,5.0,3
1346,869,870,163.0,3
1347,870,894,8.0,3
1348,871,868,159.0,3
1349,868,893,9.0,3
1350,872,873,78.0,3
1351,872,877,51.0,3
1352,873,878,38.0,3
1353,874,879,38.0,3
1354,874,875,137.0,3
1355,875,880,37.0,3
1356,875,876,40.0,3
1357,876,881,44.0,3
1358,877,878,112.0,3
1359,877,882,52.0,3
1360,878,883,38.0,3
1361,879,880,137.0,3
1362,879,884,38.0,3
1363,880,885,39.0,3
1364,880,881,62.0,3
1365,881,886,42.0,3
1366,882,883,134.0,3
1367,882,887,47.0,3
1368,883,888,42.0,3
1369,884,885,138.0,3
1370,884,889,41.0,3
1371,885,890,42.0,3
1372,885,886,65.0,3
1373,886,891,43.0,3
1374,887,888,113.0,3
1375,887,892,23.0,3
1376,888,895,22.0,3
1377,888,893,17.0,3
1378,889,894,16.0,3
1379,889,890,137.0,3
1380,889,901,41.0,3
1381,890,899,42.0,3
1382,890,891,62.0,3
1383,891,900,111.0,3
1384,892,897,72.0,3
1385,892,898,44.0,3
1386,893,896,6.0,3
1387,893,252,8.0,3
1388,894,896,7.0,3
1389,895,897,35.0,3
1390,895,897,109.0,3
1391,899,903,21.0,3
1392,899,901,137.0,3
1393,900,903,26.0,3
1394,900,902,131.0,3
1395,901,902,77.0,3
1396,902,903,123.0,3
1397,904,906,45.0,3
1398,904,909,61.0,3
1399,906,907,74.0,3
1400,906,908,85.0,3
1401,910,912,87.0,3
1402,912,1031,18.0,3
1403,913,915,33.0,3
1404,914,915,42.0,3
1405,914,916,21.0,3
1406,915,917,18.0,3
1407,916,1038,24.0,3
1408,916,917,43.0,3
1409,917,1037,23.0,3
1410,918,1035,6.0,3
1411,920,921,13.0,3
1412,920,922,6.0,3
1413,922,1044,34.0,3
1414,922,923,17.0,3
1415,927,928,6.0,3
1416,927,931,27.0,3
1417,928,929,71.0,3
1418,929,934,8.0,3
1419,930,931,189.0,3
1420,933,940,21.0,3
1421,933,941,19.0,3
1422,934,937,20.0,3
1423,934,942,61.0,3
1424,935,936,31.0,3
1425,935,937,68.0,3
1426,935,938,21.0,3
1427,936,939,12.0,3
1428,936,938,21.0,3
1429,937,942,63.0,3
1430,938,942,22.0,3
1431,938,941,24.0,3
1432,939,940,18.0,3
1433,939,941,22.0,3
1434,940,943,6.0,3
1435,941,942,33.0,3
1436,943,944,30.0,3
1437,943,944,56.0,3
1438,946,947,51.0,3
1439,947,812,19.0,3
1440,947,812,92.0,3
1441,947,948,36.0,3
1442,950,951,12.0,3
1443,953,955,11.0,3
1444,953,954,31.0,3
1445,954,955,16.0,3
1446,954,955,57.0,3
1447,826,1108,40.0,3
1448,956,959,18.0,3
1449,956,966,33.0,3
1450,957,958,52.0,3
1451,957,959,18.0,3
1452,957,959,65.0,3
1453,958,966,18.0,3
1454,958,959,33.0,3
1455,960,961,34.0,3
1456,960,962,45.0,3
1457,960,963,18.0,3
1458,960,967,18.0,3
1459,961,964,7.0,3
1460,961,973,18.0,3
1461,963,972,19.0,3
1462,963,973,34.0,3
1463,963,974,19.0,3
1464,964,965,9.0,3
1465,965,967,33.0,3
1466,966,967,18.0,3
1467,967,968,107.0,3
1468,969,970,20.0,3
1469,969,971,52.0,3
1470,969,972,18.0,3
1471,971,973,19.0,3
1472,971,972,34.0,3
1473,972,975,20.0,3
1474,977,978,39.0,3
1475,979,980,26.0,3
1476,979,982,33.0,3
1477,980,981,34.0,3
1478,983,984,73.0,3
1479,984,988,187.0,3
1480,984,989,158.0,3
1481,985,986,249.0,3
1482,986,987,190.0,3
1483,986,987,181.0,3
1484,988,995,154.0,3
1485,988,992,13.0,3
1486,989,990,45.0,3
1487,989,991,20.0,3
1488,990,993,71.0,3
1489,990,998,15.0,3
1490,992,993,52.0,3
1491,992,994,144.0,3
1492,993,994,195.0,3
1493,994,995,21.0,3
1494,994,997,100.0,3
1495,995,996,91.0,3
1496,996,997,11.0,3
1497,996,999,135.0,3
1498,997,999,148.0,3
1499,1000,1001,18.0,3
1500,1000,1002,18.0,3
1501,1000,1003,36.0,3
1502,1001,1005,16.0,3
1503,1001,1003,21.0,3
1504,1003,1004,18.0,3
1505,1004,1005,27.0,3
1506,1006,1007,116.0,3
1507,1007,1008,54.0,3
1508,1008,1009,136.0,3
1509,1008,1010,48.0,3
1510,55,1012,17.0,3
1511,179,1084,67.0,3
1512,1015,1016,45.0,3
1513,1016,1023,38.0,3
1514,1016,1021,107.0,3
1515,1017,1018,70.0,3
1516,1017,1019,23.0,3
1517,1017,1020,63.0,3
1518,1018,1023,123.0,3
1519,1018,1024,37.0,3
1520,1019,1022,14.0,3
1521,1019,1020,82.0,3
1522,1021,1022,37.0,3
1523,1021,1023,69.0,3
1524,1022,1024,69.0,3
1525,1023,1024,37.0,3
1526,1034,1035,15.0,3
1527,1034,1036,8.0,3
1528,1035,1040,45.0,3
1529,1036,1037,7.0,3
1530,1036,1039,45.0,3
1531,1037,1038,44.0,3
1532,1038,1039,7.0,3
1533,1039,1040,23.0,3
1534,359,1045,154.0,3
1535,1047,1048,18.0,3
1536,1047,1049,14.0,3
1537,1048,1054,33.0,3
1538,1048,1055,12.0,3
1539,1049,1055,20.0,3
1540,1050,1051,10.0,3
1541,1050,1052,8.0,3
1542,1050,1053,33.0,3
1543,1051,1062,22.0,3
1544,1051,1070,7.0,3
1545,1052,1057,10.0,3
1546,1052,1070,10.0,3
1547,1052,1056,19.0,3
1548,1053,1049,16.0,3
1549,1053,1056,7.0,3
1550,1054,1063,5.0,3
1551,1054,1060,41.0,3
1552,1049,1055,19.0,3
1553,1056,1057,10.0,3
1554,1056,1058,18.0,3
1555,1057,1058,8.0,3
1556,1057,1059,10.0,3
1557,1059,1061,6.0,3
1558,1059,1070,10.0,3
1559,1060,1061,27.0,3
1560,1060,1062,28.0,3
1561,1061,1062,35.0,3
1562,1055,1058,5.0,3
1563,1055,1065,37.0,3
1564,1063,1067,11.0,3
1565,1063,1065,28.0,3
1566,1064,1065,5.0,3
1567,1064,1066,26.0,3
1568,1064,1058,25.0,3
1569,1066,1067,8.0,3
1570,1066,1068,5.0,3
1571,1067,1069,5.0,3
1572,1072,1074,59.0,3
1573,1072,1075,82.0,3
1574,1073,1074,38.0,3
1575,1076,1077,31.0,3
1576,1076,1078,62.0,3
1577,1082,1083,40.0,3
1578,1086,1087,86.0,3
1579,1087,1095,94.0,3
1580,1088,1089,59.0,3
1581,1088,1090,65.0,3
1582,1089,1090,7.0,3
1583,1089,1091,68.0,3
1584,1090,1092,35.0,3
1585,1091,1103,19.0,3
1586,1091,1093,17.0,3
1587,1093,1094,39.0,3
1588,1093,1095,24.0,3
1589,1095,1096,20.0,3
1590,1096,1098,13.0,3
1591,1096,1097,69.0,3
1592,1100,1102,30.0,3
1593,1100,1101,117.0,3
1594,1104,1105,60.0,3
1595,1108,1109,283.0,3
1596,1114,1115,60.0,3
1597,1115,1116,13.0,3
1598,1117,1120,19.0,3
1599,1117,1121,20.0,3
1600,1118,1119,73.0,3
1601,1120,1129,12.0,3
1602,1120,1130,100.0,3
1603,1121,1122,132.0,3
1604,1121,1125,15.0,3
1605,1121,1126,16.0,3
1606,1122,1123,16.0,3
1607,1122,1124,16.0,3
1608,1123,1125,128.0,3
1609,1123,1125,155.0,3
1610,1124,1127,14.0,3
1611,1124,1126,137.0,3
1612,1126,1128,15.0,3
1613,1127,1128,140.0,3
1614,1127,1128,171.0,3
1615,1128,1129,22.0,3
1616,1129,1131,17.0,3
1617,1129,1132,97.0,3
1618,1131,1133,95.0,3
