#number,Coord_x,Coord_y,evacuation,reward
300,367271.924975,3708407.639915,0,1
301,367282.624013,3708408.036011,0,1
302,366575.347838,3707840.689704,0,1
303,366599.260448,3707883.433883,0,1
304,366502.411075,3707967.475781,0,1
305,366636.442700,3707787.974508,0,1
306,366963.404699,3707842.557456,0,1
307,366947.896343,3707839.100575,0,1
308,367143.792353,3708142.404413,0,1
309,367112.414674,3707882.102191,0,1
310,366538.724979,3708114.730436,0,1
311,366600.001419,3708077.294963,0,1
312,366500.688411,3707976.593773,0,1
313,366524.943521,3708129.283342,0,1
314,366661.972914,3708037.011145,0,1
315,366729.704047,3708134.390858,0,1
316,366619.987666,3707947.116505,0,1
317,367179.598970,3708214.497461,0,1
318,367186.467937,3708215.389854,0,1
319,367210.670742,3708273.391766,0,1
320,367247.346712,3708376.293213,0,1
321,367240.550056,3708357.034123,0,1
322,367278.456823,3708404.976999,0,1
323,367216.138847,3708288.598973,0,1
324,367215.007817,3708219.987310,0,1
325,367048.528158,3708548.927353,0,1
326,367176.671453,3708724.761877,0,1
327,367078.315184,3708527.478022,1,1000
328,366842.213627,3708278.009204,0,1
329,366940.074423,3708629.321155,0,1
330,366879.053700,3708253.256725,1,1000
331,366737.698846,3708144.128598,0,1
332,367241.891471,3708805.122436,1,1000
333,367268.583905,3708772.171212,0,1
334,367210.724200,3708698.718180,0,1
335,367083.688244,3708808.600741,0,1
336,367534.723352,3709147.201094,0,1
337,370460.805833,3711044.784649,0,1
338,369142.216008,3710481.580398,0,1
339,369114.370877,3710427.050615,0,1
340,368814.303941,3710495.456941,0,1
341,368720.153019,3710992.733086,0,1
342,368716.219449,3711060.515449,0,1
343,368852.156065,3711002.989595,0,1
344,368948.575811,3710853.521173,0,1
345,368445.272696,3710907.195977,0,1
346,368485.068537,3710922.533792,0,1
347,368470.307601,3710850.304285,0,1
348,368414.609224,3710970.186727,0,1
349,371171.226014,3711466.397472,0,1
350,371204.396067,3711419.507829,0,1
351,371105.002755,3711471.708813,0,1
352,368092.788813,3709063.033042,0,1
353,368268.422347,3709166.077292,0,1
354,368021.436955,3709174.614091,0,1
355,367918.003784,3708932.709035,0,1
356,370231.441561,3711082.862699,0,1
357,367696.039110,3708786.910240,0,1
358,367689.232097,3708796.585767,0,1
359,367475.352043,3708556.157588,0,1
360,369586.543349,3709866.109200,0,1
361,369517.989560,3709859.950821,0,1
362,369454.274081,3709848.903083,0,1
